group,cam,batch,tank,day,point,point_order,area,mean,min,max,x,y,frame_rate
cam14-b2-d2,14,2,3,2,4,36,0,157,157,157,704.5,734.5,25
cam14-b2-d2,14,2,3,2,5,37,0,171,171,171,822.5,731.5,25
cam14-b2-d2,14,2,3,2,6,38,0,169,169,169,875.5,727.5,25
cam14-b2-d2,14,2,3,2,7,39,0,159,159,159,877.5,458.5,25
cam14-b2-d2,14,2,3,2,8,40,0,164,164,164,818.5,460.5,25
cam14-b2-d2,14,2,3,2,9,41,0,164,164,164,703.5,457.5,25
cam14-b2-d2,14,2,3,2,10,42,0,160,160,160,645.5,457.5,25
cam14-b2-d2,14,2,3,2,11,43,0,167,167,167,583.5,459.5,25
cam14-b2-d2,14,2,3,2,12,44,0,169,169,169,414.5,459.5,25
cam14-b2-d2,14,2,3,2,13,45,0,173,173,173,881.5,594.5,25
cam14-b2-d2,14,2,3,2,14,46,0,184,184,184,821.5,594.5,25
cam14-b2-d2,14,2,3,2,15,47,0,187,187,187,701.5,587.5,25
cam14-b2-d2,14,2,3,2,16,48,0,185,185,185,643.5,589.5,25
cam14-b2-d2,14,2,4,2,1,49,0,167,167,167,1377.5,465.5,25
cam14-b2-d2,14,2,4,2,2,50,0,185,185,185,1209.5,466.5,25
cam14-b2-d2,14,2,4,2,3,51,0,171,171,171,1149.5,462.5,25
cam14-b2-d2,14,2,4,2,4,52,0,168,168,168,1096.5,460.5,25
cam14-b2-d2,14,2,4,2,5,53,0,171,171,171,980.5,462.5,25
cam14-b2-d2,14,2,4,2,6,54,0,139,139,139,920.5,459.5,25
cam14-b2-d2,14,2,4,2,7,55,0,158,158,158,924.5,731.5,25
cam14-b2-d2,14,2,4,2,8,56,0,177,177,177,985.5,731.5,25
cam14-b2-d2,14,2,4,2,9,57,0,168,168,168,1096.5,731.5,25
cam14-b2-d2,14,2,4,2,10,58,0,167,167,167,1160.5,731.5,25
cam14-b2-d2,14,2,4,2,11,59,0,192,192,192,1214.5,727.5,25
cam14-b2-d2,14,2,4,2,12,60,0,129,129,129,1382.5,726.5,25
cam14-b2-d2,14,2,4,2,13,61,0,174,174,174,919.5,597.5,25
cam14-b2-d2,14,2,4,2,14,62,0,191,191,191,979.5,596.5,25
cam14-b2-d2,14,2,4,2,15,63,0,179,179,179,1093.5,595.5,25
cam14-b2-d2,14,2,4,2,16,64,0,186,186,186,1149.5,594.5,25
cam15-b1-d2,15,1,1,2,1,1,0,189,189,189,508,524,50
cam15-b1-d2,15,1,1,2,2,2,0,191,191,191,661.5,525.5,50
cam15-b1-d2,15,1,1,2,3,3,0,173,173,173,717.5,525.5,50
cam15-b1-d2,15,1,1,2,4,4,0,164,164,164,772.5,525.5,50
cam15-b1-d2,15,1,1,2,5,5,0,158,158,158,879.5,526.5,50
cam15-b1-d2,15,1,1,2,6,6,0,168,168,168,930.5,522.5,50
cam15-b1-d2,15,1,1,2,7,7,0,154,154,154,932.5,269.5,50
cam15-b1-d2,15,1,1,2,8,8,0,190,190,190,875.5,267.5,50
cam15-b1-d2,15,1,1,2,9,9,0,200,200,200,768.5,270.5,50
cam15-b1-d2,15,1,1,2,10,10,0,201,201,201,710.5,270.5,50
cam15-b1-d2,15,1,1,2,11,11,0,202,202,202,659.5,269.5,50
cam15-b1-d2,15,1,1,2,12,12,0,188,188,188,501.5,273.5,50
cam15-b1-d2,15,1,1,2,13,13,0,176,176,176,936.5,398.5,50
cam15-b1-d2,15,1,1,2,14,14,0,181,181,181,881.5,395.5,50
cam15-b1-d2,15,1,1,2,15,15,0,198,198,198,770.5,398.5,50
cam15-b1-d2,15,1,1,2,16,16,0,204,204,204,715.5,398.5,50
cam15-b1-d2,15,1,2,2,1,17,0,187,187,187,1384.5,288.5,50
cam15-b1-d2,15,1,2,2,2,18,0,186,186,186,1231.5,283.5,50
cam15-b1-d2,15,1,2,2,3,19,0,179,179,179,1173.5,285.5,50
cam15-b1-d2,15,1,2,2,4,20,0,198,198,198,1121.5,283.5,50
cam15-b1-d2,15,1,2,2,5,21,0,183,183,183,1010.5,284.5,50
cam15-b1-d2,15,1,2,2,6,22,0,190,190,190,961.5,285.5,50
cam15-b1-d2,15,1,2,2,7,23,0,164,164,164,960.5,534.5,50
cam15-b1-d2,15,1,2,2,8,24,0,182,182,182,1016.5,534.5,50
cam15-b1-d2,15,1,2,2,9,25,0,188,188,188,1122.5,531.5,50
cam15-b1-d2,15,1,2,2,10,26,0,183,183,183,1180.5,533.5,50
cam15-b1-d2,15,1,2,2,11,27,0,182,182,182,1230.5,533.5,50
cam15-b1-d2,15,1,2,2,12,28,0,175,175,175,1392.5,529.5,50
cam15-b1-d2,15,1,2,2,13,29,0,173,173,173,957.5,408.5,50
cam15-b1-d2,15,1,2,2,14,30,0,186,186,186,1012.5,409.5,50
cam15-b1-d2,15,1,2,2,15,31,0,201,201,201,1120.5,406.5,50
cam15-b1-d2,15,1,2,2,16,32,0,195,195,195,1174.5,405.5,50
cam15-b1-d2,15,1,3,2,1,33,0,184,184,184,496.5,555.5,50
cam15-b1-d2,15,1,3,2,2,34,0,189,189,189,652.5,552.5,50
cam15-b1-d2,15,1,3,2,3,35,0,186,186,186,707.5,551.5,50
cam15-b1-d2,15,1,3,2,4,36,0,199,199,199,762.5,551.5,50
cam15-b1-d2,15,1,3,2,5,37,0,185,185,185,869.5,553.5,50
cam15-b1-d2,15,1,3,2,6,38,0,179,179,179,924.5,554.5,50
cam15-b1-d2,15,1,3,2,7,39,0,150,150,150,929.5,802.5,50
cam15-b1-d2,15,1,3,2,8,40,0,162,162,162,873.5,806.5,50
cam15-b1-d2,15,1,3,2,9,41,0,159,159,159,764.5,809.5,50
cam15-b1-d2,15,1,3,2,10,42,0,184,184,184,704.5,809.5,50
cam15-b1-d2,15,1,3,2,11,43,0,183,183,183,654.5,808.5,50
cam15-b1-d2,15,1,3,2,12,44,0,177,177,177,497.5,805.5,50
cam15-b1-d2,15,1,3,2,13,45,0,180,180,180,928.5,679.5,50
cam15-b1-d2,15,1,3,2,14,46,0,179,179,179,875.5,678.5,50
cam15-b1-d2,15,1,3,2,15,47,0,198,198,198,764.5,686.5,50
cam15-b1-d2,15,1,3,2,16,48,0,195,195,195,709.5,685.5,50
cam15-b1-d2,15,1,4,2,1,49,0,166,166,166,1393.5,809.5,50
cam15-b1-d2,15,1,4,2,2,50,0,187,187,187,1233.5,810.5,50
cam15-b1-d2,15,1,4,2,3,51,0,182,182,182,1189.5,812.5,50
cam15-b1-d2,15,1,4,2,4,52,0,183,183,183,1129.5,812.5,50
cam15-b1-d2,15,1,4,2,5,53,0,183,183,183,1021.5,811.5,50
cam15-b1-d2,15,1,4,2,6,54,0,168,168,168,968.5,811.5,50
cam15-b1-d2,15,1,4,2,7,55,0,189,189,189,965.5,564.5,50
cam15-b1-d2,15,1,4,2,8,56,0,196,196,196,1016.5,561.5,50
cam15-b1-d2,15,1,4,2,9,57,0,179,179,179,1124.5,558.5,50
cam15-b1-d2,15,1,4,2,10,58,0,181,181,181,1185.5,560.5,50
cam15-b1-d2,15,1,4,2,11,59,0,188,188,188,1236.5,563.5,50
cam15-b1-d2,15,1,4,2,12,60,0,189,189,189,1393.5,565.5,50
cam15-b1-d2,15,1,4,2,13,61,0,162,162,162,961.5,688.5,50
cam15-b1-d2,15,1,4,2,14,62,0,192,192,192,1016.5,687.5,50
cam15-b1-d2,15,1,4,2,15,63,0,183,183,183,1128.5,682.5,50
cam15-b1-d2,15,1,4,2,16,64,0,193,193,193,1185.5,680.5,50
cam15-b2-d2,15,2,1,2,1,1,0,171,171,171,492,518,50
cam15-b2-d2,15,2,1,2,2,2,0,174,174,174,650.167,527.5,50
cam15-b2-d2,15,2,1,2,3,3,0,176,176,176,704.833,530.167,50
cam15-b2-d2,15,2,1,2,4,4,0,162,162,162,760.833,531.5,50
cam15-b2-d2,15,2,1,2,5,5,0,149,149,149,867.5,534.167,50
cam15-b2-d2,15,2,1,2,6,6,0,144,144,144,924.833,530.167,50
cam15-b2-d2,15,2,1,2,7,7,0,148,148,148,935.5,276.833,50
cam15-b2-d2,15,2,1,2,8,8,0,183,183,183,879.5,272.833,50
cam15-b2-d2,15,2,1,2,9,9,0,171,171,171,766.167,263.5,50
cam15-b2-d2,15,2,1,2,10,10,0,181,181,181,703.5,263.5,50
cam15-b2-d2,15,2,1,2,11,11,0,188,188,188,646.167,263.5,50
cam15-b2-d2,15,2,1,2,12,12,0,167,167,167,492.833,266.167,50
cam15-b2-d2,15,2,1,2,13,13,0,168,168,168,928.833,402.167,50
cam15-b2-d2,15,2,1,2,14,14,0,179,179,179,876.833,399.5,50
cam15-b2-d2,15,2,1,2,15,15,0,188,188,188,763.5,391.5,50
cam15-b2-d2,15,2,1,2,16,16,0,193,193,193,707.5,391.5,50
cam15-b2-d2,15,2,2,2,1,17,0,166,166,166,1395.5,287.5,50
cam15-b2-d2,15,2,2,2,2,18,0,177,177,177,1248.5,278.5,50
cam15-b2-d2,15,2,2,2,3,19,0,168,168,168,1187.5,275.5,50
cam15-b2-d2,15,2,2,2,4,20,0,175,175,175,1132.5,274.5,50
cam15-b2-d2,15,2,2,2,5,21,0,167,167,167,1027.5,274.5,50
cam15-b2-d2,15,2,2,2,6,22,0,164,164,164,972.5,271.5,50
cam15-b2-d2,15,2,2,2,7,23,0,135,135,135,962.5,522.5,50
cam15-b2-d2,15,2,2,2,8,24,0,154,154,154,1023.5,527.5,50
cam15-b2-d2,15,2,2,2,9,25,0,146,146,146,1123.5,532.5,50
cam15-b2-d2,15,2,2,2,10,26,0,168,168,168,1183.5,532.5,50
cam15-b2-d2,15,2,2,2,11,27,0,174,174,174,1240.5,532.5,50
cam15-b2-d2,15,2,2,2,12,28,0,150,150,150,1390.5,537.5,50
cam15-b2-d2,15,2,2,2,13,29,0,174,174,174,969.5,397.5,50
cam15-b2-d2,15,2,2,2,14,30,0,171,171,171,1021.5,397.5,50
cam15-b2-d2,15,2,2,2,15,31,0,180,180,180,1129.5,403.5,50
cam15-b2-d2,15,2,2,2,16,32,0,176,176,176,1184.5,406.5,50
cam15-b2-d2,15,2,3,2,1,33,0,169,169,169,495.5,565.5,50
cam15-b2-d2,15,2,3,2,2,34,0,183,183,183,654.5,569.5,50
cam15-b2-d2,15,2,3,2,3,35,0,183,183,183,710.5,566.5,50
cam15-b2-d2,15,2,3,2,4,36,0,185,185,185,766.5,565.5,50
cam15-b2-d2,15,2,3,2,5,37,0,174,174,174,872.5,570.5,50
cam15-b2-d2,15,2,3,2,6,38,0,178,178,178,927.5,570.5,50
cam15-b2-d2,15,2,3,2,7,39,0,157,157,157,928.5,819.5,50
cam15-b2-d2,15,2,3,2,8,40,0,162,162,162,874.5,824.5,50
cam15-b2-d2,15,2,3,2,9,41,0,158,158,158,765.5,825.5,50
cam15-b2-d2,15,2,3,2,10,42,0,172,172,172,704.5,825.5,50
cam15-b2-d2,15,2,3,2,11,43,0,173,173,173,649.5,823.5,50
cam15-b2-d2,15,2,3,2,12,44,0,164,164,164,489.5,820.5,50
cam15-b2-d2,15,2,3,2,13,45,0,163,163,163,932.5,696.5,50
cam15-b2-d2,15,2,3,2,14,46,0,182,182,182,875.5,696.5,50
cam15-b2-d2,15,2,3,2,15,47,0,189,189,189,765.5,701.5,50
cam15-b2-d2,15,2,3,2,16,48,0,187,187,187,711.5,699.5,50
cam15-b2-d2,15,2,4,2,1,49,0,179,179,179,1392.5,824.5,50
cam15-b2-d2,15,2,4,2,2,50,0,186,186,186,1244.5,824.5,50
cam15-b2-d2,15,2,4,2,3,51,0,177,177,177,1191.5,823.5,50
cam15-b2-d2,15,2,4,2,4,52,0,178,178,178,1132.5,822.5,50
cam15-b2-d2,15,2,4,2,5,53,0,181,181,181,1030.5,821.5,50
cam15-b2-d2,15,2,4,2,6,54,0,142,142,142,974.5,820.5,50
cam15-b2-d2,15,2,4,2,7,55,0,146,146,146,968.5,569.5,50
cam15-b2-d2,15,2,4,2,8,56,0,184,184,184,1025.5,569.5,50
cam15-b2-d2,15,2,4,2,9,57,0,174,174,174,1135.5,567.5,50
cam15-b2-d2,15,2,4,2,10,58,0,173,173,173,1194.5,565.5,50
cam15-b2-d2,15,2,4,2,11,59,0,182,182,182,1244.5,567.5,50
cam15-b2-d2,15,2,4,2,12,60,0,171,171,171,1403.5,577.5,50
cam15-b2-d2,15,2,4,2,13,61,0,162,162,162,966.5,693.5,50
cam15-b2-d2,15,2,4,2,14,62,0,183,183,183,1023.5,696.5,50
cam15-b2-d2,15,2,4,2,15,63,0,178,178,178,1133.5,690.5,50
cam15-b2-d2,15,2,4,2,16,64,0,190,190,190,1187.5,690.5,50
cam15-b3-d2,15,3,1,2,1,1,0,211,211,211,692,312,50
cam15-b3-d2,15,3,1,2,2,2,0,210,210,210,662.167,344.833,50
cam15-b3-d2,15,3,1,2,3,3,0,211,211,211,700.833,363.5,50
cam15-b3-d2,15,3,1,2,4,4,0,213,213,213,772.833,354.167,50
cam15-b3-d2,15,3,1,2,5,5,0,208,208,208,660.5,418.5,50
cam15-b3-d2,15,3,1,2,6,6,0,208,208,208,610.5,425.5,50
cam15-b3-d2,15,3,1,2,7,7,0,209,209,209,746.5,420.5,50
cam15-b3-d2,15,3,1,2,8,8,0,205,205,205,702.5,450.5,50
cam15-b3-d2,15,3,1,2,9,9,0,210,210,210,730.5,396.5,50
cam15-b3-d2,15,3,1,2,10,10,0,211,211,211,775.5,415.5,50
cam15-b3-d2,15,3,1,2,11,11,0,208,208,208,748.5,452.5,50
cam15-b3-d2,15,3,1,2,12,12,0,209,209,209,702.5,417.5,50
cam15-b3-d2,15,3,1,2,13,13,0,211,211,211,718.5,378.5,50
cam15-b3-d2,15,3,1,2,14,14,0,210,210,210,733.5,359.5,50
cam15-b3-d2,15,3,1,2,15,15,0,212,212,212,736.5,342.5,50
cam15-b3-d2,15,3,1,2,16,16,0,211,211,211,760.5,321.5,50
cam15-b3-d2,15,3,2,2,1,17,0,167,167,167,1425.5,255.5,50
cam15-b3-d2,15,3,2,2,2,18,0,166,166,166,1261.5,250.5,50
cam15-b3-d2,15,3,2,2,3,19,0,167,167,167,1210.5,250.5,50
cam15-b3-d2,15,3,2,2,4,20,0,174,174,174,1151.5,250.5,50
cam15-b3-d2,15,3,2,2,5,21,0,163,163,163,1039.5,248.5,50
cam15-b3-d2,15,3,2,2,6,22,0,152,152,152,985.5,246.5,50
cam15-b3-d2,15,3,2,2,7,23,0,144,144,144,981.5,519.5,50
cam15-b3-d2,15,3,2,2,8,24,0,154,154,154,1040.5,520.5,50
cam15-b3-d2,15,3,2,2,9,25,0,166,166,166,1145.5,520.5,50
cam15-b3-d2,15,3,2,2,10,26,0,167,167,167,1208.5,519.5,50
cam15-b3-d2,15,3,2,2,11,27,0,166,166,166,1259.5,519.5,50
cam15-b3-d2,15,3,2,2,12,28,0,158,158,158,1414.5,518.5,50
cam15-b3-d2,15,3,2,2,13,29,0,168,168,168,979.5,384.5,50
cam15-b3-d2,15,3,2,2,14,30,0,185,185,185,1034.5,383.5,50
cam15-b3-d2,15,3,2,2,15,31,0,190,190,190,1147.5,390.5,50
cam15-b3-d2,15,3,2,2,16,32,0,196,196,196,1204.5,390.5,50
cam15-b3-d2,15,3,3,2,1,33,0,181,181,181,501.5,550.5,50
cam15-b3-d2,15,3,3,2,2,34,0,167,167,167,661.5,547.5,50
cam15-b3-d2,15,3,3,2,3,35,0,193,193,193,719.5,550.5,50
cam15-b3-d2,15,3,3,2,4,36,0,190,190,190,778.5,550.5,50
cam15-b3-d2,15,3,3,2,5,37,0,194,194,194,889.5,552.5,50
cam15-b3-d2,15,3,3,2,6,38,0,183,183,183,938.5,556.5,50
cam15-b3-d2,15,3,3,2,7,39,0,146,146,146,945.5,810.5,50
cam15-b3-d2,15,3,3,2,8,40,0,158,158,158,887.5,813.5,50
cam15-b3-d2,15,3,3,2,9,41,0,163,163,163,778.5,816.5,50
cam15-b3-d2,15,3,3,2,10,42,0,171,171,171,713.5,814.5,50
cam15-b3-d2,15,3,3,2,11,43,0,177,177,177,665.5,811.5,50
cam15-b3-d2,15,3,3,2,12,44,0,145,145,145,504.5,809.5,50
cam15-b3-d2,15,3,3,2,13,45,0,162,162,162,947.5,682.5,50
cam15-b3-d2,15,3,3,2,14,46,0,189,189,189,892.5,682.5,50
cam15-b3-d2,15,3,3,2,15,47,0,196,196,196,778.5,685.5,50
cam15-b3-d2,15,3,3,2,16,48,0,202,202,202,722.5,682.5,50
cam15-b3-d2,15,3,4,2,1,49,0,172,172,172,1416.5,805.5,50
cam15-b3-d2,15,3,4,2,2,50,0,176,176,176,1258.5,813.5,50
cam15-b3-d2,15,3,4,2,3,51,0,174,174,174,1208.5,811.5,50
cam15-b3-d2,15,3,4,2,4,52,0,171,171,171,1145.5,814.5,50
cam15-b3-d2,15,3,4,2,5,53,0,167,167,167,1037.5,811.5,50
cam15-b3-d2,15,3,4,2,6,54,0,161,161,161,985.5,810.5,50
cam15-b3-d2,15,3,4,2,7,55,0,161,161,161,981.5,556.5,50
cam15-b3-d2,15,3,4,2,8,56,0,190,190,190,1032.5,555.5,50
cam15-b3-d2,15,3,4,2,9,57,0,182,182,182,1143.5,553.5,50
cam15-b3-d2,15,3,4,2,10,58,0,191,191,191,1202.5,553.5,50
cam15-b3-d2,15,3,4,2,11,59,0,186,186,186,1256.5,557.5,50
cam15-b3-d2,15,3,4,2,12,60,0,188,188,188,1419.5,561.5,50
cam15-b3-d2,15,3,4,2,13,61,0,179,179,179,978.5,684.5,50
cam15-b3-d2,15,3,4,2,14,62,0,193,193,193,1034.5,683.5,50
cam15-b3-d2,15,3,4,2,15,63,0,194,194,194,1145.5,678.5,50
cam15-b3-d2,15,3,4,2,16,64,0,194,194,194,1199.5,679.5,50
cam1-b1-d3,1,1,1,3,1,1,0,149,149,149,505,528,50
cam1-b1-d3,1,1,1,3,2,2,0,173,173,173,663.5,530.167,50
cam1-b1-d3,1,1,1,3,3,3,0,155,155,155,728.833,532.833,50
cam1-b1-d3,1,1,1,3,4,4,0,165,165,165,771.5,531.5,50
cam1-b1-d3,1,1,1,3,5,5,0,157,157,157,878.167,534.167,50
cam1-b1-d3,1,1,1,3,6,6,0,151,151,151,928.833,531.5,50
cam1-b1-d3,1,1,1,3,7,7,0,166,166,166,931.5,283.5,50
cam1-b1-d3,1,1,1,3,8,8,0,171,171,171,878.167,282.167,50
cam1-b1-d3,1,1,1,3,9,9,0,184,184,184,772.833,282.167,50
cam1-b1-d3,1,1,1,3,10,10,0,172,172,172,718.167,279.5,50
cam1-b1-d3,1,1,1,3,11,11,0,172,172,172,663.5,279.5,50
cam1-b1-d3,1,1,1,3,12,12,0,172,172,172,506.167,279.5,50
cam1-b1-d3,1,1,1,3,13,13,0,165,165,165,934.167,407.5,50
cam1-b1-d3,1,1,1,3,14,14,0,183,183,183,882.167,407.5,50
cam1-b1-d3,1,1,1,3,15,15,0,172,172,172,772.833,406.167,50
cam1-b1-d3,1,1,1,3,16,16,0,176,176,176,718.167,406.167,50
cam1-b1-d3,1,1,2,3,1,17,0,170,170,170,1392.833,276.833,50
cam1-b1-d3,1,1,2,3,2,18,0,176,176,176,1238.167,275.5,50
cam1-b1-d3,1,1,2,3,3,19,0,165,165,165,1182.167,278.167,50
cam1-b1-d3,1,1,2,3,4,20,0,177,177,177,1124.833,278.167,50
cam1-b1-d3,1,1,2,3,5,21,0,173,173,173,1018.167,278.167,50
cam1-b1-d3,1,1,2,3,6,22,0,166,166,166,970.167,280.833,50
cam1-b1-d3,1,1,2,3,7,23,0,156,156,156,971.5,528.833,50
cam1-b1-d3,1,1,2,3,8,24,0,168,168,168,1026.167,530.167,50
cam1-b1-d3,1,1,2,3,9,25,0,155,155,155,1128.833,531.5,50
cam1-b1-d3,1,1,2,3,10,26,0,170,170,170,1188.833,530.167,50
cam1-b1-d3,1,1,2,3,11,27,0,173,173,173,1235.5,530.167,50
cam1-b1-d3,1,1,2,3,12,28,0,175,175,175,1392.833,522.167,50
cam1-b1-d3,1,1,2,3,13,29,0,171,171,171,968.833,402.167,50
cam1-b1-d3,1,1,2,3,14,30,0,182,182,182,1019.5,403.5,50
cam1-b1-d3,1,1,2,3,15,31,0,180,180,180,1128.833,406.167,50
cam1-b1-d3,1,1,2,3,16,32,0,181,181,181,1184.833,407.5,50
cam1-b1-d3,1,1,3,3,1,33,0,177,177,177,518.167,563.5,50
cam1-b1-d3,1,1,3,3,2,34,0,184,184,184,674.167,564.833,50
cam1-b1-d3,1,1,3,3,3,35,0,174,174,174,727.5,564.833,50
cam1-b1-d3,1,1,3,3,4,36,0,183,183,183,782.167,566.167,50
cam1-b1-d3,1,1,3,3,5,37,0,175,175,175,888.833,566.167,50
cam1-b1-d3,1,1,3,3,6,38,0,167,167,167,942.167,566.167,50
cam1-b1-d3,1,1,3,3,7,39,0,152,152,152,940.833,812.833,50
cam1-b1-d3,1,1,3,3,8,40,0,172,172,172,890.167,810.167,50
cam1-b1-d3,1,1,3,3,9,41,0,172,172,172,780.833,811.5,50
cam1-b1-d3,1,1,3,3,10,42,0,176,176,176,726.167,811.5,50
cam1-b1-d3,1,1,3,3,11,43,0,177,177,177,671.5,811.5,50
cam1-b1-d3,1,1,3,3,12,44,0,163,163,163,516.833,814.167,50
cam1-b1-d3,1,1,3,3,13,45,0,173,173,173,942.167,690.167,50
cam1-b1-d3,1,1,3,3,14,46,0,182,182,182,890.167,691.5,50
cam1-b1-d3,1,1,3,3,15,47,0,182,182,182,782.167,686.167,50
cam1-b1-d3,1,1,3,3,16,48,0,185,185,185,727.5,686.167,50
cam1-b1-d3,1,1,4,3,1,49,0,157,157,157,1398.167,807.5,50
cam1-b1-d3,1,1,4,3,2,50,0,174,174,174,1240.833,804.833,50
cam1-b1-d3,1,1,4,3,3,51,0,169,169,169,1184.833,804.833,50
cam1-b1-d3,1,1,4,3,4,52,0,168,168,168,1131.5,807.5,50
cam1-b1-d3,1,1,4,3,5,53,0,174,174,174,1028.833,808.833,50
cam1-b1-d3,1,1,4,3,6,54,0,165,165,165,975.5,810.167,50
cam1-b1-d3,1,1,4,3,7,55,0,163,163,163,975.5,563.5,50
cam1-b1-d3,1,1,4,3,8,56,0,167,167,167,1024.833,563.5,50
cam1-b1-d3,1,1,4,3,9,57,0,181,181,181,1130.167,564.833,50
cam1-b1-d3,1,1,4,3,10,58,0,164,164,164,1183.5,564.833,50
cam1-b1-d3,1,1,4,3,11,59,0,177,177,177,1238.167,566.167,50
cam1-b1-d3,1,1,4,3,12,60,0,173,173,173,1391.5,562.167,50
cam1-b1-d3,1,1,4,3,13,61,0,175,175,175,971.5,686.167,50
cam1-b1-d3,1,1,4,3,14,62,0,181,181,181,1020.833,686.167,50
cam1-b1-d3,1,1,4,3,15,63,0,182,182,182,1130.167,686.167,50
cam1-b1-d3,1,1,4,3,16,64,0,173,173,173,1183.5,686.167,50
cam1-b2-d3,1,2,1,3,1,1,0,167,167,167,518,493,50
cam1-b2-d3,1,2,1,3,2,2,0,184,184,184,671.5,494.167,50
cam1-b2-d3,1,2,1,3,3,3,0,175,175,175,726.167,495.5,50
cam1-b2-d3,1,2,1,3,4,4,0,181,181,181,783.5,494.167,50
cam1-b2-d3,1,2,1,3,5,5,0,174,174,174,895.5,492.833,50
cam1-b2-d3,1,2,1,3,6,6,0,167,167,167,942.167,487.5,50
cam1-b2-d3,1,2,1,3,7,7,0,173,173,173,939.5,239.5,50
cam1-b2-d3,1,2,1,3,8,8,0,180,180,180,887.5,236.833,50
cam1-b2-d3,1,2,1,3,9,9,0,181,181,181,780.833,238.167,50
cam1-b2-d3,1,2,1,3,10,10,0,190,190,190,720.833,236.833,50
cam1-b2-d3,1,2,1,3,11,11,0,187,187,187,668.833,236.833,50
cam1-b2-d3,1,2,1,3,12,12,0,173,173,173,514.167,247.5,50
cam1-b2-d3,1,2,1,3,13,13,0,172,172,172,944.833,366.167,50
cam1-b2-d3,1,2,1,3,14,14,0,187,187,187,891.5,367.5,50
cam1-b2-d3,1,2,1,3,15,15,0,190,190,190,780.833,362.167,50
cam1-b2-d3,1,2,1,3,16,16,0,193,193,193,726.167,362.167,50
cam1-b2-d3,1,2,2,3,1,17,0,187,187,187,1403.5,250.167,50
cam1-b2-d3,1,2,2,3,2,18,0,177,177,177,1247.5,251.5,50
cam1-b2-d3,1,2,2,3,3,19,0,170,170,170,1195.5,250.167,50
cam1-b2-d3,1,2,2,3,4,20,0,191,191,191,1139.5,247.5,50
cam1-b2-d3,1,2,2,3,5,21,0,176,176,176,1031.5,248.833,50
cam1-b2-d3,1,2,2,3,6,22,0,182,182,182,979.5,247.5,50
cam1-b2-d3,1,2,2,3,7,23,0,155,155,155,980.833,496.833,50
cam1-b2-d3,1,2,2,3,8,24,0,172,172,172,1034.167,498.167,50
cam1-b2-d3,1,2,2,3,9,25,0,164,164,164,1140.833,499.5,50
cam1-b2-d3,1,2,2,3,10,26,0,171,171,171,1196.833,503.5,50
cam1-b2-d3,1,2,2,3,11,27,0,180,180,180,1250.167,499.5,50
cam1-b2-d3,1,2,2,3,12,28,0,171,171,171,1408.833,492.833,50
cam1-b2-d3,1,2,2,3,13,29,0,186,186,186,980.833,374.167,50
cam1-b2-d3,1,2,2,3,14,30,0,182,182,182,1031.5,374.167,50
cam1-b2-d3,1,2,2,3,15,31,0,188,188,188,1144.833,379.5,50
cam1-b2-d3,1,2,2,3,16,32,0,187,187,187,1195.5,378.167,50
cam1-b2-d3,1,2,3,3,1,33,0,175,175,175,514.167,540.833,50
cam1-b2-d3,1,2,3,3,2,34,0,183,183,183,672.833,540.833,50
cam1-b2-d3,1,2,3,3,3,35,0,187,187,187,732.833,536.833,50
cam1-b2-d3,1,2,3,3,4,36,0,194,194,194,783.5,540.833,50
cam1-b2-d3,1,2,3,3,5,37,0,181,181,181,891.5,538.167,50
cam1-b2-d3,1,2,3,3,6,38,0,186,186,186,940.833,543.5,50
cam1-b2-d3,1,2,3,3,7,39,0,157,157,157,947.5,786.167,50
cam1-b2-d3,1,2,3,3,8,40,0,153,153,153,896.833,794.167,50
cam1-b2-d3,1,2,3,3,9,41,0,164,164,164,787.5,794.167,50
cam1-b2-d3,1,2,3,3,10,42,0,188,188,188,732.833,794.167,50
cam1-b2-d3,1,2,3,3,11,43,0,186,186,186,674.167,792.833,50
cam1-b2-d3,1,2,3,3,12,44,0,141,141,141,515.5,792.833,50
cam1-b2-d3,1,2,3,3,13,45,0,170,170,170,947.5,664.833,50
cam1-b2-d3,1,2,3,3,14,46,0,193,193,193,896.833,663.5,50
cam1-b2-d3,1,2,3,3,15,47,0,189,189,189,783.5,668.833,50
cam1-b2-d3,1,2,3,3,16,48,0,198,198,198,730.167,670.167,50
cam1-b2-d3,1,2,4,3,1,49,0,178,178,178,1406.167,780.833,50
cam1-b2-d3,1,2,4,3,2,50,0,176,176,176,1250.167,784.833,50
cam1-b2-d3,1,2,4,3,3,51,0,182,182,182,1198.167,788.833,50
cam1-b2-d3,1,2,4,3,4,52,0,169,169,169,1143.5,788.833,50
cam1-b2-d3,1,2,4,3,5,53,0,176,176,176,1039.5,787.5,50
cam1-b2-d3,1,2,4,3,6,54,0,165,165,165,984.833,787.5,50
cam1-b2-d3,1,2,4,3,7,55,0,177,177,177,980.833,542.167,50
cam1-b2-d3,1,2,4,3,8,56,0,180,180,180,1028.833,538.167,50
cam1-b2-d3,1,2,4,3,9,57,0,184,184,184,1135.5,536.833,50
cam1-b2-d3,1,2,4,3,10,58,0,183,183,183,1188.833,534.167,50
cam1-b2-d3,1,2,4,3,11,59,0,183,183,183,1247.5,538.167,50
cam1-b2-d3,1,2,4,3,12,60,0,180,180,180,1404.833,535.5,50
cam1-b2-d3,1,2,4,3,13,61,0,175,175,175,980.833,663.5,50
